"INSTITUTION_ID","ENTITY_CD","ENTITY_NAME","WEIGHTED_INDEX","ENROLLMENT","ABSENT_COUNT","GRAD_COUNT","COHORT_COUNT","ELA_P_RATE","MATH_P_RATE","PUPIL_COUNT_TOT","FED_STATE_LOCAL_EXP","NUM_TEACH","NUM_TEACH_INEXP","NUM_TEACH_OC","NUM_OUT_CERT","OVERALL_STATUS"
"800000037350","580404030009","NORTHPORT SENIOR HIGH SCHOOL","179.1","1555","212","447","466","99.3","95.1","1537","57740178",158,14,"154","0","Local Support and Improvement"
"800000037340","580405060010","HALF HOLLOW HILLS HIGH SCHOOL EAST","185.1","1470","275","363","375","99.5","89.5","1440","43386781",169,10,"162","2","Local Support and Improvement"
"800000037329","580405060016","HALF HOLLOW HILLS HIGH SCHOOL WEST","190.4","999","121","273","286","100","89.2","989","37610204",129,4,"126","0","Local Support and Improvement"
"800000037289","580406060007","HARBORFIELDS HIGH SCHOOL","209.6","941","107","226","228","100","99","928","29278864",92,9,"87","0","Local Support and Improvement"
"800000037263","580410030017","COMMACK HIGH SCHOOL","179.5","1828","129","481","492","99.4","98.6","1813","63115905",148,4,"148","0","Local Support and Improvement"
"800000037254","580413030011","WALT WHITMAN HIGH SCHOOL","155.1","2056","331","434","477","99.4","98.4","1980","65405690",168,19,"166","0","Local Support and Improvement"
"800000037217","580501030006","BAY SHORE SENIOR HIGH SCHOOL","143.2","1959","92","440","489","99.2","86.1","1893","61174910",176,27,"174","3","Local Support and Improvement"
"800000037191","580502020001","ISLIP HIGH SCHOOL","162.6","914","161","221","234","98.3","92.2","891","27725257",103,19,"97","0","Local Support and Improvement"
"800000037179","580503030006","EAST ISLIP HIGH SCHOOL","179.5","1192","249","277","291","99.7","93.6","1178","36368436",105,12,"101","0","Local Support and Improvement"
"800000037157","580504030004","SAYVILLE HIGH SCHOOL","192.1","851","110","233","234","100","94.6","850","32882144",86,9,"86","1","Local Support and Improvement"
"800000037148","580505020004","BAYPORT-BLUE POINT HIGH SCHOOL","181.9","640","113","161","164","100","95.4","636","25851272",77,4,"76","0","Local Support and Improvement"
"800000037137","580506030007","HAUPPAUGE HIGH SCHOOL","189","1091","128","273","280","99.7","96.5","1068","44720597",114,19,"111","0","Local Support and Improvement"
"800000037129","580507060006","CONNETQUOT HIGH SCHOOL","176.2","1786","205","422","439","99.8","98.6","1755","60178887",163,13,"162","0","Local Support and Improvement"
"800000037070","580509030012","WEST ISLIP SENIOR HIGH SCHOOL","166.1","1210","123","328","329","99.4","88.4","1199","42732282",131,11,"128","1","Local Support and Improvement"
"800000037068","580512030018","BRENTWOOD HIGH SCHOOL","118.8","5065","1429","1131","1335","96.6","76.5","4802","134110932",344,62,"331","14","Local Support and Improvement"
"800000036995","580513030006","CENTRAL ISLIP SENIOR HIGH SCHOOL","89.8","2749","1539","441","573","96.3","79.1","2597","72245141",155,19,"155","3","Local Support and Improvement"
"800000036952","580601040005","SHOREHAM-WADING RIVER HIGH SCHOOL","165.2","654","66","196","197","100","89.7","661","27816117",65,5,"61","0","Local Support and Improvement"
"800000036948","580602040008","RIVERHEAD SENIOR HIGH SCHOOL","120.2","2114","556","414","504","99.4","92","1985","62554745",148,17,"142","0","Local Support and Improvement"
"800000036910","580801060014","SMITHTOWN HIGH SCHOOL-EAST","184.2","1445","428","373","383","99.7","94","1428","47565169",134,7,"128","0","Local Support and Improvement"
"800000036893","580801060022","SMITHTOWN HIGH SCHOOL-WEST","189.5","1252","315","315","325","99.1","93.8","1238","44878070",141,8,"130","0","Local Support and Improvement"
"800000036845","580805060004","KINGS PARK HIGH SCHOOL","197.4","843","131","220","221","100","100","832","31205044",88,8,"86","0","Local Support and Improvement"
"800000036832","580902020001","WESTHAMPTON BEACH SENIOR HS","178.3","1004","80","206","230","100","90.4","990","19543189",87,8,"84","2","Local Support and Improvement"
"800000036819","580905020001","HAMPTON BAYS HIGH SCHOOL","130.7","794","105","173","187","98.5","94.9","755","21293857",69,14,"67","5","Local Support and Improvement"
"800000036810","580906030003","SOUTHAMPTON HIGH SCHOOL","149.7","610","110","134","151","97.6","97.6","589","30625363",71,13,"68","0","Local Support and Improvement"
"800000037444","580912060001","EASTPORT-SOUTH MANOR JR-SR HS","151.3","1084","204","249","258","100","84.8","1544","50525164",126,16,"124","5","Targeted Support and Improvement"
"800000036763","581005020003","SOUTHOLD JUNIOR-SENIOR HS","145.9","283","53","60","65","97.1","97.1","360","18477283",41,5,"40","0","Local Support and Improvement"
"800000036761","581010020001","GREENPORT HIGH SCHOOL","99.5","244","53","45","57","98",NULL,"335","11517394",37,12,"37","2","Local Support and Improvement"
"800000036748","581012020001","MATTITUCK JUNIOR-SENIOR HS","181.8","381","68","96","107","100","96.8","525","20638503",64,12,"60","3","Local Support and Improvement"
"800000036681","590501060002","FALLSBURG JUNIOR-SENIOR HS","94","494","176","82","124","98.4","81.5","689","29661238",64,6,"67","1","Comprehensive Support and Improvement"
"800000036638","590901060006","LIBERTY HIGH SCHOOL","115","624","247","91","132","99.1","86.8","588","18880397",50,10,"50","0","Local Support and Improvement"
"800000036633","591201040003","TRI-VALLEY SECONDARY SCHOOL","142.7","286","115","65","74","100","94.8","393","17195040",52,11,"50","0","Local Support and Improvement"
"800000036583","591401060005","MONTICELLO HIGH SCHOOL","109.3","900","365","176","228","98.6","80.7","846","28885113",89,24,"87","6","Local Support and Improvement"
"800000036556","591502040004","SULLIVAN WEST HIGH SCHOOL ","158.3","340","112","60","65","100","95.4","479","18061080",50,17,"49","2","Local Support and Improvement"
"800000055875","600402040004","NEWARK VALLEY SENIOR HS","148.5","331","94","87","95","100","93.7","405","10949323",49,7,"45","6","Local Support and Improvement"
"800000036527","600601060007","OWEGO FREE ACADEMY","150","623","43","133","145","100","94.4","614","16047360",55,17,"49","11","Local Support and Improvement"
"800000036507","600801040002","SPENCER-VAN ETTEN HIGH SCHOOL","115.5","246","68","49","55","100","88.3","241","8232295",24,3,"24","1","Local Support and Improvement"
"800000036475","600903040001","TIOGA SENIOR HIGH SCHOOL","175.8","285","53","59","63","100","98.4","283","6740728",26,3,"26","2","Local Support and Improvement"
"800000036465","610301060003","DRYDEN HIGH SCHOOL","154.8","372","96","101","111","97.2","87.3","345","11257742",46,5,"44","4","Local Support and Improvement"
"800000036442","610501040001","GROTON JUNIOR/SENIOR HIGH SCHOOL","128.5","225","38","50","56","100","98.3","389","13357580",39,22,"37","4","Local Support and Improvement"
"800000036423","610600010017","ITHACA SENIOR HIGH SCHOOL","152","1398","324","273","299","98.5","94.9","1362","35871251",117,29,"113","5","Local Support and Improvement"
"800000036348","610801040002","LANSING HIGH SCHOOL","152.8","389","64","78","84","98.9","95.7","386","11346308",40,6,"39","0","Local Support and Improvement"
"800000036333","611001040002","CHARLES O DICKERSON HIGH SCHOOL","172.1","287","70","63","65","100","100","282","8168321",33,12,"32","0","Local Support and Improvement"
"800000036302","620600010022","KINGSTON HIGH SCHOOL","122.7","1865","575","382","460","99.3","87.1","1819","60852921",151,26,"149","0","Local Support and Improvement"
"800000036220","620803040002","HIGHLAND HIGH SCHOOL","121.3","532","152","111","121","99.2","80.2","526","14761879",39,7,"39","0","Local Support and Improvement"
"800000036198","620901060001","RONDOUT VALLEY HIGH SCHOOL","123","562","153","137","144","100","85.1","568","22854970",56,7,"54","0","Local Support and Improvement"
"800000036185","621001060005","MARLBORO CENTRAL HIGH SCHOOL","134.5","636","144","147","155","100","76.9","629","20517069",61,21,"58","7","Local Support and Improvement"
"800000036159","621101060005","NEW PALTZ SENIOR HIGH SCHOOL","164","670","114","153","163","99.5","89.9","663","23603428",58,2,"57","2","Local Support and Improvement"
"800000036173","621201060005","ONTEORA HIGH SCHOOL","167.5","405","111","92","99","100","86.2","402","20735723",47,1,"47","5","Local Support and Improvement"
"800000036127","621601060007","SAUGERTIES SENIOR HIGH SCHOOL","133.4","785","104","171","189","100","72.4","768","22755984",83,5,"83","0","Local Support and Improvement"
"800000036109","621801060005","WALLKILL SENIOR HIGH SCHOOL","152.6","1009","315","247","264","100","90.2","983","24604019",78,12,"76","0","Local Support and Improvement"
"800000036087","622002060004","ELLENVILLE JUNIOR/SENIOR HIGH SCHOOL","93.4","495","226","88","114","98.3","81.7","696","28047475",67,14,"67","4","Additional Targeted Support and Improvement"
"800000036050","630300010007","GLENS FALLS SENIOR HIGH SCHOOL","147","653","202","108","142","98.5","90.9","622","17579172",56,5,"55","2","Local Support and Improvement"
"800000036015","630701040003","LAKE GEORGE JUNIOR-SENIOR HIGH SCHOO","207.1","218","29","65","68","100","100","312","12820619",47,2,"45","2","Local Support and Improvement"
"800000035997","630801040001","HADLEY-LUZERNE JUNIOR-SENIOR HS","133.8","201","53","48","55","100",NULL,"292","10510043",43,9,"41","2","Local Support and Improvement"
"800000035990","630902030002","QUEENSBURY SENIOR HIGH SCHOOL","151.2","974","214","231","252","100","87.5","975","16420881",86,9,"83","3","Local Support and Improvement"
"800000035968","640701040003","GRANVILLE JUNIOR-SENIOR HS","131.8","331","94","74","86","98.8","88.8","514","13917052",51,13,"49","7","Local Support and Improvement"
"800000035947","640801040002","GREENWICH JUNIOR-SENIOR HS","182.9","265","42","82","92","100","94.8","397","11504366",46,2,"44","1","Local Support and Improvement"
"800000035921","641301060001","HUDSON FALLS HIGH SCHOOL","93.1","710","274","134","163","96.7","82.2","700","12344592",57,4,"55","2","Local Support and Improvement"
"800000035897","641610040003","CAMBRIDGE JUNIOR-SENIOR HS","159.7","255","76","52","60","100","100","381","10749586",49,9,"47","1","Local Support and Improvement"
"800000035883","650101060006","NEWARK SENIOR HS","107.2","590","221","127","152","99.2","70.5","571","19570300",66,13,"61","3","Local Support and Improvement"
"800000035833","650301040003","CLYDE-SAVANNAH HIGH SCHOOL","87.5","150","44","51","60","100","92.2","148","5414579",24,5,"24","1","Local Support and Improvement"
"800000035841","650801060003","WAYNE SENIOR HIGH SCHOOL","153.6","683","124","153","166","100","93.2","671","16772281",67,4,"65","2","Local Support and Improvement"
"800000035803","650901060001","PALMYRA-MACEDON SENIOR HIGH SCHOOL","127.1","568","142","141","154","96","75.7","568","14615491",51,4,"51","0","Local Support and Improvement"
"800000035798","650902040001","GANANDA/R A CIRILLO HIGH SCHOOL","153.4","253","27","58","61","100","95","250","7747047",34,4,"36","5","Local Support and Improvement"
"800000035787","651201060003","SODUS JR/SR HIGH SCHOOL","95.7","312","115","54","66","97","87.9","463","13008914",56,8,"49","3","Targeted Support and Improvement"
"800000035762","651402040002","WILLIAMSON SENIOR HIGH SCHOOL","161.7","296","75","61","69","100","97.4","299","8141690",34,4,"34","0","Local Support and Improvement"
"800000035750","651501060005","NORTH ROSE-WOLCOTT HIGH SCHOOL","96","371","120","86","98","100","84.4","365","11769346",39,6,"36","3","Local Support and Improvement"
"800000035743","651503040003","RED CREEK HIGH SCHOOL","121.8","279","44","47","56","100","98.2","269","8686312",35,7,"33","2","Local Support and Improvement"
"800000035726","660101030004","JOHN JAY HIGH SCHOOL","138.5","895","78","222","233","99.5","60.4","888","40489805",87,7,"92","0","Local Support and Improvement"
"800000035710","660102060006","FOX LANE HIGH SCHOOL","138.2","1240","101","272","322","100","63.8","1217","50775172",131,8,"126","1","Local Support and Improvement"
"800000035702","660202030003","CROTON-HARMON  HIGH SCHOOL","136.4","511","20","94","101","100","57","509","16776434",52,4,"52","0","Local Support and Improvement"
"800000035674","660203060005","HENDRICK HUDSON HIGH SCHOOL","130.8","742","139","156","170","98.9","42.1","729","28817755",71,3,"71","0","Local Support and Improvement"
"800000035678","660301030006","EASTCHESTER SENIOR HIGH SCHOOL","189.7","956","108","220","233","100","92.7","957","32630533",99,10,"97","0","Local Support and Improvement"
"800000035651","660302030002","TUCKAHOE HIGH SCHOOL","143.1","301","46","71","73","100","73.9","296","11178918",39,1,"38","0","Local Support and Improvement"
"800000035637","660303030002","BRONXVILLE HIGH SCHOOL","204","516","28","139","141","100","89.8","518","18822414",48,0,"49","0","Local Support and Improvement"
"800000035625","660401030003","SLEEPY HOLLOW HIGH SCHOOL","149.9","846","95","202","217","100","96.8","818","27110809",72,7,"72","0","Local Support and Improvement"
"800000035606","660402020001","IRVINGTON HIGH SCHOOL","206.3","553","54","114","123","99.3","95.5","555","21674746",61,4,"57","8","Local Support and Improvement"
"800000035618","660403030002","DOBBS FERRY HIGH SCHOOL","174.2","447","44","118","122","100","94.1","440","14989893",53,10,"53","0","Local Support and Improvement"
"800000035551","660404030003","HASTINGS HIGH SCHOOL","142.7","508","54","138","138","99.3","47.3","504","17749335",55,4,"54","0","Local Support and Improvement"
"800000035534","660405030001","ARDSLEY HIGH SCHOOL","197.7","742","70","163","165","100","93.3","747","24597387",82,5,"80","0","Local Support and Improvement"
"800000035506","660406030003","EDGEMONT JUNIOR-SENIOR HIGH SCHOOL","167.2","612","29","160","162","100","66.2","908","30583766",88,6,"86","1","Local Support and Improvement"
"800000035499","660407060004","WOODLANDS MIDDLE/HIGH SCHOOL","109.2","490","141","107","117","97","64.9","686","31402443",80,24,"79","1","Local Support and Improvement"
"800000035477","660409020003","ALEXANDER HAMILTON HIGH SCHOOL","96.6","354","60","73","78","98.6","88.9","478","17967655",48,2,"48","1","Local Support and Improvement"
"800000035428","660501060004","HARRISON HIGH SCHOOL","187.5","1118","187","228","231","100","96.1","1097","39546942",112,19,"104","3","Local Support and Improvement"
"800000035418","660701030006","MAMARONECK HIGH SCHOOL","150.1","1705","255","379","399","100","74.8","1696","46752568",129,22,"128","4","Local Support and Improvement"
"800000035397","660801060006","WESTLAKE HIGH SCHOOL","126.7","542","57","130","138","100","63.3","540","19807209",64,7,"62","0","Local Support and Improvement"
"800000035336","660805030004","VALHALLA HIGH SCHOOL","115.7","428","41","106","106","100","28.2","415","15761616",46,6,"47","0","Local Support and Improvement"
"800000035302","660809030003","PLEASANTVILLE HIGH SCHOOL","164.1","554","71","143","146","98.6","58.7","573","20210808",65,4,"61","0","Local Support and Improvement"
"800000035237","660900010013","MT VERNON HIGH SCHOOL","72.5","1171","301","202","284","96.7","76.7","1011","39757904",82,11,"77","6","Local Support and Improvement"
"800000060408","660900010026","DENZEL WASHINGTON SCHOOL-ARTS","96.4","300","35","61","61","100",NULL,"420","15634999",37,10,"36","6","Local Support and Improvement"
"800000090305","660900010027","MOUNT VERNON STEAM ACADEMY","87.9","762","97","123","147","99.4","92","753","22281025",48,12,"46","5","Local Support and Improvement"
"800000035152","661004060004","HORACE GREELEY HIGH SCHOOL","192.3","1141","34","263","266","100","66","1140","43530107",111,8,"108","4","Local Support and Improvement"
"800000035130","661100010016","NEW ROCHELLE HIGH SCHOOL","114.4","3142","1346","705","823","98.8","91.6","3056","94114936",226,18,"225","0","Local Support and Improvement"
"800000035105","661201060006","BYRAM HILLS HIGH SCHOOL","168.6","744","7","156","157","100","43.2","740","33637431",88,4,"88","2","Local Support and Improvement"
"800000035070","661301040003","NORTH SALEM MIDDLE/ HIGH SCHOOL","180.2","299","49","90","92","100","88.9","513","25525491",70,6,"69","0","Local Support and Improvement"
"800000035065","661401030007","OSSINING HIGH SCHOOL","82.2","1669","230","310","377","95","45.7","1591","49732275",131,24,"129","10","Local Support and Improvement"
"800000035032","661402020002","BRIARCLIFF HIGH SCHOOL","212.1","479","19","129","130","100","82.3","478","18794838",65,4,"65","1","Local Support and Improvement"
"800000035017","661500010009","PEEKSKILL HIGH SCHOOL","62.2","1196","94","182","224","95","88.7","1109","32456097",96,14,"92","1","Local Support and Improvement"
"800000035023","661601030005","PELHAM MEMORIAL HIGH SCHOOL","140.2","870","74","210","211","100","63.2","860","25868876",84,5,"82","0","Local Support and Improvement"
"800000034971","661800010004","RYE HIGH SCHOOL","168.5","914","89","233","233","100","51.1","905","30148638",92,15,"89","0","Local Support and Improvement"
"800000034985","661901030002","RYE NECK SENIOR HIGH SCHOOL","201.5","481","20","135","142","100","100","474","15341504",65,5,"64","0","Local Support and Improvement"
"800000034963","661904030008","PORT CHESTER SENIOR HIGH SCHOOL","138","1656","443","304","363","100","75.6","1570","43858050",113,22,"108","0","Local Support and Improvement"
"800000034935","661905020002","BLIND BROOK HIGH SCHOOL","198.8","399","25","115","115","100","82.4","394","15910622",44,10,"42","4","Local Support and Improvement"
"800000034927","662001030010","SCARSDALE SENIOR HIGH SCHOOL","154.1","1508","85","356","359","100","71.2","1498","55507397",145,23,"144","8","Local Support and Improvement"
"800000034907","662101060001","SOMERS SENIOR HIGH SCHOOL","148.5","913","100","260","268","100","77.7","910","33674459",98,11,"98","0","Local Support and Improvement"
"800000034902","662200010011","WHITE PLAINS SENIOR HIGH SCHOOL","119.4","2307","175","478","521","99.5","81.8","2221","75740563",177,32,"171","1","Local Support and Improvement"
"800000034750","662300010037","GORTON HIGH SCHOOL","66.3","1121","799","227","249","97.9","22.1","1078","28436056",70,6,"70","6","Local Support and Improvement"
"800000034751","662300010038","LINCOLN HIGH SCHOOL","70.3","1157","538","237","250","98.6","30","1135","31009514",71,3,"71","2","Local Support and Improvement"
"800000034731","662300010040","SAUNDERS TRADES & TECH SR HIGH SCH","79.4","1033","255","251","257","100","69.9","1037","32083200",83,6,"82","7","Local Support and Improvement"
"800000034733","662300010043","ROOSEVELT HIGH SCHOOL - EARLY COLLEG","60.5","1072","799","257","285","54.2","75.7","1016","29195907",73,7,"73","4","Local Support and Improvement"
"800000034734","662300010044","YONKERS MONTESSORI ACADEMY","97.4","443","157","76","97","97.8","70","1240","37882109",87,5,"87","11","Local Support and Improvement"
"800000034738","662300010048","YONKERS HIGH SCHOOL","160.7","1131","607","234","237","100","94.2","1103","28248113",77,1,"77","1","Local Support and Improvement"
"800000034740","662300010050","RIVERSIDE HIGH SCHOOL","75.7","1049","711","177","208","98.4","39.7","977","26134807",61,3,"61","6","Local Support and Improvement"
"800000062316","662300010056","BARACK OBAMA SCHOOL FOR SJ","52.9","568","319","89","94","98.2","66.7","776","19331036",50,5,"50","4","Comprehensive Support and Improvement"
"800000057455","662300860862","CHARTER SCH-EDUC EXCELLENCE","80.7","386","65","82","85","100","98.8","1124","20778802",58,17,"57","12","Local Support and Improvement"
"800000034603","662401060007","LAKELAND HIGH SCHOOL","141.1","967","54","231","243","100","26.7","955","31971621",86,2,"81","5","Local Support and Improvement"
"800000034580","662401060010","WALTER PANAS HIGH SCHOOL","133.2","937","75","213","223","99.6","26.6","918","28618883",77,10,"77","6","Local Support and Improvement"
"800000034576","662402060001","YORKTOWN HIGH SCHOOL","201.5","1068","135","283","290","100","89.4","1061","35598794",98,9,"92","0","Local Support and Improvement"
"800000050792","670201060001","ATTICA SENIOR HIGH SCHOOL","163.5","356","97","102","106","100","74.5","352","10279284",41,2,"39","1","Local Support and Improvement"
"800000050828","670401040001","LETCHWORTH SENIOR HIGH SCHOOL","155.7","263","32","60","63","98.5","95.5","264","7530930",42,6,"41","0","Local Support and Improvement"
"800000050807","671201060002","PERRY JUNIOR-SENIOR HIGH SCHOOL","174.8","227","48","54","59","100","96.3","341","6565281",50,10,"47","3","Local Support and Improvement"
"800000050811","671501040002","WARSAW SENIOR HIGH SCHOOL","177.1","232","52","47","56","100","96.4","225","6387078",39,4,"38","2","Local Support and Improvement"
"800000034474","680601060001","PENN YAN ACADEMY","162.3","425","113","77","91","100","100","419","11494439",50,12,"47","3","Local Support and Improvement"
